frame_order	sum	raw	gpstimestamp
7536	1035	1035	1533892961
7537	1035	1035	1533893021
7538	1035	1035	1533893081
7539	1035	1035	1533893141
7540	1035	1035	1533893201
7541	1035	1035	1533893261
7542	1035	1035	1533893321
7543	1035	1035	1533893381
7544	1035	1035	1533893441
7545	1035	1035	1533893501
7546	1035	1035	1533893561
7547	1035	1035	1533893621
7548	1035	1035	1533893681
7549	1035	1035	1533893741
7550	1035	1035	1533893801
7551	1035	1035	1533893861
7552	1035	1035	1533893921
7553	1035	1035	1533893981
7554	1035	1035	1533894041
7555	1035	1035	1533894101
7556	1035	1035	1533894161
7557	1035	1035	1533894221
7558	1035	1035	1533894281
7559	1035	1035	1533894341
7560	1035	1035	1533894401
7561	1035	1035	1533894434
7562	1035	1035	1533894467
7563	1035	1035	1533894527
7564	1035	1035	1533894534
7565	1036	1036	1533894549
7566	1036	1036	1533894557
7567	1036	1036	1533894566
7568	1036	1036	1533894571
7569	1036	1036	1533894582
7570	1035	1035	1533894588
7571	1035	1035	1533894599
7572	1035	1035	1533894659
7573	1035	1035	1533894719
7574	1035	1035	1533894779
7575	1035	1035	1533894839
7576	1035	1035	1533894899
7577	1034	1034	1533894959
7578	1034	1034	1533895019
7579	1034	1034	1533895079
7580	1034	1034	1533895139
7581	1035	1035	1533895164
7582	1035	1035	1533895169
7583	1035	1035	1533895229
7584	1035	1035	1533895289
7585	1035	1035	1533895349
7586	1035	1035	1533895409
7587	1035	1035	1533895422
7588	1036	1036	1533895482
7589	1036	1036	1533895542
7590	1035.5	1029	1533895602
7591	1035.5	1033	1533895662
7592	1035.5	1033	1533895671
7593	1035	1035	1533895683
7594	1035	1035	1533895743
7595	1035	1035	1533895803
7596	1035	1035	1533895863
7597	1034	1034	1533895923
7598	1028	1028	1533895983
7599	1029	1029	1533896043
7600	1028	1028	1533896068
7601	1028	1028	1533896073
7602	1028	1028	1533896093
7603	1031	1031	1533896098
7604	1030	1030	1533898798
7605	1032	1032	1533901498
7606	1032	1032	1533902482
7607	1033	1033	1533902542
7608	1033	1033	1533902602
7609	1033	1033	1533902607
7610	1033	1033	1533902667
7611	1033	1033	1533902727
7612	1033	1033	1533902733
7613	1034	1034	1533902793
7614	1028	1028	1533902853
7615	1028	1028	1533902913
7616	1029	1029	1533902973
7617	1029	1029	1533903033
7618	1026	1026	1533903088
7619	1026	1026	1533903105
7620	1026	1026	1533903165
7621	1026	1026	1533903225
7622	1026	1026	1533903285
7623	1027	1027	1533903345
7624	1027	1027	1533903405
7625	1025	1025	1533903465
7626	1025	1025	1533903525
7627	1025	1025	1533903585
7628	1025	1025	1533903645
7629	1025	1025	1533903676
7630	1025	1025	1533903698
7631	1026	1026	1533903726
7632	1026	1026	1533903786
7633	1028	1028	1533903846
7634	1028	1028	1533903906
7635	1028	1028	1533903966
7636	1028	1028	1533903979
7637	1025	1025	1533904039
7638	1025	1025	1533904099
7639	1025	1025	1533904159
7640	1020	1020	1533904184
7641	1022	1022	1533904194
7642	1022	1022	1533904254
7643	1022	1022	1533904314
7644	1022	1022	1533904374
7645	1022	1022	1533904379
7646	1020	1020	1533904439
7647	1020	1020	1533904455
7648	1020	1020	1533904484
7649	1020	1020	1533904489
7650	1020	1020	1533904495
7651	1020	1020	1533904501
7652	1019	1019	1533904519
7653	1020	1020	1533904558
7654	1021	1021	1533904586
7655	1021	1021	1533907286
7656	1021	1021	1533907603
7657	1021	1021	1533907663
7658	1022	1022	1533907723
7659	1023	1023	1533907783
7660	1023	1023	1533907843
7661	1023	1023	1533907903
7662	1023	1023	1533908023
7663	1023	1023	1533908083
7664	1023	1023	1533908143
7665	1023	1023	1533908203
7666	1023	1023	1533908263
7667	1023	1023	1533908323
7668	1023	1023	1533908383
7669	1023	1023	1533908443
7670	1023	1023	1533908503
7671	1023	1023	1533908563
7672	1023	1023	1533908623
7673	1023	1023	1533908683
7674	1023	1023	1533908743
7675	1023	1023	1533908803
7676	1023	1023	1533908863
7677	1023	1023	1533908923
7678	1023	1023	1533908983
7679	1023	1023	1533909043
7680	1023	1023	1533909103
7681	1023	1023	1533909163
7682	1023	1023	1533909223
7683	1023	1023	1533909283
7684	1023	1023	1533909343
7685	1023	1023	1533909403
7686	1023	1023	1533909463
7687	1023	1023	1533909523
7688	1023	1023	1533909583
7689	1023	1023	1533909643
7690	1023	1023	1533909703
7691	1024	1024	1533909745
7692	1024	1024	1533909762
7693	1024	1024	1533909822
7694	1023	1023	1533909846
7695	1023	1023	1533909889
7696	1023	1023	1533909894
7697	1023	1023	1533909954
7698	1023	1023	1533910014
7699	1023	1023	1533910069
7700	1023	1023	1533910074
7701	1023	1023	1533910134
7702	1023	1023	1533910166
7703	1023	1023	1533910171
7704	1023	1023	1533910176
7705	1023	1023	1533910190
7706	1023	1023	1533910250
7707	1023	1023	1533910310
7708	1019	1019	1533910370
7709	1019	1019	1533910430
7710	1019	1019	1533910490
7711	1019	1019	1533910550
7712	1016.5	905	1533910659
7713	1014	1014	1533910719
7714	1013	1020	1533910779
7715	1013	1020	1533910839
7716	1013	1020	1533910899
7717	1013	902	1533911009
7718	1013	1009	1533911069
7719	1012	1012	1533911129
7720	1013	1013	1533911189
7721	1013	1013	1533911249
7722	1010.5	900	1533911338
7723	1008	1008	1533911398
7724	1012	1012	1533911458
7725	1010	1010	1533911518
7726	1011	1011	1533911578
7727	1007.5	898	1533911667
7728	1004	1004	1533911727
7729	1009	1009	1533911787
7730	1009	1009	1533911847
7731	1009	1009	1533911907
7732	1005.5	896	1533911997
7733	1002	1002	1533912057
7734	1002	1002	1533912117
7735	1002	1002	1533912177
7736	1002	1002	1533912237
7737	1002.5	896	1533912326
7738	1003	1003	1533912386
7739	1007	1007	1533912446
7740	1007	1007	1533912506
7741	1007	1007	1533912566
7742	1004	894	1533912656
7743	1001	1001	1533912716
7744	1001	1001	1533912776
7745	1001	1001	1533912836
7746	1005	1005	1533912896
7747	1000.5	893	1533912985
7748	996	996	1533913045
7749	996	996	1533913105
7750	996	996	1533913165
7751	996	996	1533913225
7752	996	892	1533913315
7753	996	996	1533913375
7754	996.5	1005	1533913435
7755	997	997	1533913495
7756	997	997	1533913555
7757	994.5	892	1533913644
7758	992	992	1533913704
7759	992	992	1533913764
7760	996	996	1533913824
7761	993	993	1533913884
7762	990	882	1533913974
7763	987	987	1533914034
7764	993	993	1533914094
7765	990.5	1001	1533914154
7766	990.5	1001	1533914214
7767	990.5	882	1533914303
7768	988	988	1533914363
7769	988	988	1533914368
7770	991	991	1533914398
7771	991	991	1533914404
7772	993	993	1533914427
7773	993	993	1533914433
7774	993	993	1533914441
7775	993	993	1533914501
7776	993	993	1533914516
7777	994	994	1533915565
7778	994	994	1533915625
7779	995	995	1533915655
7780	995	995	1533915715
7781	995	995	1533915775
7782	995	995	1533915835
7783	995	995	1533915955
7784	995	995	1533916015
7785	995	995	1533916075
7786	995	995	1533916135
7787	995	995	1533916195
7788	995	995	1533916255
7789	995	995	1533916315
7790	995	995	1533916375
7791	995	995	1533916435
7792	995	995	1533916495
7793	995	995	1533916555
7794	995	995	1533916615
7795	995	995	1533916675
7796	995	995	1533916735
7797	995	995	1533916795
7798	995	995	1533916855
7799	995	995	1533916915
7800	995	995	1533916975
7801	995	995	1533917035
7802	995	995	1533917095
7803	995	995	1533917155
7804	995	995	1533917215
7805	995	995	1533917275
7806	995	995	1533917335
7807	996	996	1533917395
7808	996	996	1533917455
7809	996	996	1533917515
7810	996	996	1533917575
7811	996	996	1533917635
7812	996	996	1533917695
7813	996	996	1533917755
7814	996	996	1533917815
7815	996	996	1533917875
7816	996	996	1533917935
7817	996	996	1533917995
7818	996	996	1533918055
7819	996	996	1533918115
7820	996	996	1533918175
7821	996	996	1533918235
7822	996	996	1533918295
7823	996	996	1533918355
7824	996	996	1533918415
7825	996	996	1533918475
7826	996	996	1533918535
7827	996	996	1533918595
7828	996	996	1533918655
7829	996	996	1533918715
7830	996	996	1533918775
7831	996	996	1533918835
7832	996	996	1533918895
7833	996	996	1533918955
7834	996	996	1533919015
7835	996	996	1533919075
7836	996	996	1533919135
7837	996	996	1533919195
7838	996	996	1533919255
7839	996	996	1533919315
7840	996	996	1533919375
7841	996	996	1533919435
7842	996	996	1533919495
7843	996	996	1533919555
7844	996	996	1533919615
7845	996	996	1533919675
7846	996	996	1533919735
7847	996	996	1533919795
7848	996	996	1533919915
7849	996	996	1533919975
7850	996	996	1533920035
7851	996	996	1533920078
7852	996	996	1533920138
7853	996	996	1533920162
7854	996	996	1533920179
7855	996	996	1533920239
7856	990	990	1533920247
7857	989	989	1533920307
7858	989	989	1533920367
7859	989	989	1533920427
7860	989	989	1533920487
7861	989	989	1533920547
7862	989	989	1533920607
7863	989	989	1533920667
7864	989	989	1533920727
7865	990	990	1533920752
7866	991	991	1533920829
7867	990	990	1533920852
7868	991	991	1533920868
7869	991	991	1533920873
7870	991	991	1533920890
7871	988	988	1533920900
7872	988	988	1533920917
7873	988	988	1533920922
7874	988	988	1533920927
7875	988	988	1533920933
7876	987	987	1533920946
7877	987	987	1533920951
7878	987	987	1533920956
7879	987	987	1533920967
7880	987	987	1533920973
7881	987	987	1533920980
7882	986	986	1533921009
7883	991	991	1533922140
7884	989	989	1533922198
7885	989	989	1533922203
7886	989	989	1533922208
7887	989	989	1533922213
7888	989	989	1533922218
7889	990	990	1533922225
7890	990	990	1533922232
7891	989	989	1533922237
7892	988.5	879	1533922925
7893	988.5	879	1533923255
7894	988	988	1533923341
7895	988	988	1533923346
7896	990	990	1533923406
7897	989	989	1533923475
7898	989	989	1533923480
7899	987.5	877	1533923584
7900	987.5	962	1533923614
7901	986	986	1533923674
7902	986.5	993	1533923760
7903	986.5	993	1533923820
7904	986.5	878	1533923914
7905	986.5	980	1533923974
7906	987	987	1533924034
7907	987	987	1533924094
7908	987	987	1533924154
7909	983	876	1533924243
7910	979	979	1533924303
7911	978	985	1533924363
7912	978	985	1533924423
7913	978	985	1533924483
7914	978	870	1533924573
7915	977	977	1533924633
7916	977	977	1533924693
7917	977	977	1533924753
7918	977	977	1533924813
7919	975.5	867	1533924902
7920	974	974	1533924962
7921	974	974	1533925022
7922	974	974	1533925082
7923	974	974	1533925142
7924	972.5	865	1533925231
7925	971	971	1533925291
7926	971	971	1533925313
7927	971	971	1533925399
7928	971	971	1533925459
7929	969	864	1533925561
7930	967	967	1533925621
7931	967	967	1533925681
7932	967	967	1533925741
7933	967	967	1533925801
7934	967.5	865	1533925890
7935	968	968	1533925950
7936	968	968	1533926010
7937	968	968	1533926070
7938	968	968	1533926130
7939	961	867	1533926220
7940	961	901	1533926227
7941	954	954	1533926252
7942	974	974	1533926312
7943	974	974	1533926335
7944	974	974	1533926342
7945	974	974	1533926349
7946	974	974	1533926354
7947	974	974	1533926359
7948	974	974	1533926368
7949	974	974	1533926374
7950	974	974	1533926434
7951	971.5	865	1533926549
7952	969	969	1533926609
7953	969	969	1533926669
7954	969	969	1533926729
7955	969	969	1533926789
7956	969	866	1533926879
7957	969	969	1533926939
7958	969	969	1533926999
7959	969	969	1533927059
7960	969	969	1533927119
7961	970	867	1533927208
7962	971	971	1533927268
7963	971	971	1533927328
7964	971	971	1533927388
7965	971	971	1533927448
7966	971	867	1533927538
7967	971	971	1533927598
7968	971	971	1533927658
7969	971	971	1533927718
7970	971	971	1533927778
7971	971.5	868	1533927867
7972	972	972	1533927927
7973	972	972	1533927987
7974	972	972	1533928047
7975	972	972	1533928107
7976	972	868	1533928197
7977	972	972	1533928257
7978	972	972	1533928317
7979	972	972	1533928377
7980	972	972	1533928437
7981	972	869	1533928526
7982	972	972	1533928586
7983	972	972	1533928646
7984	972	972	1533928706
7985	972	868	1533928855
7986	972	972	1533928915
7987	972	972	1533928975
7988	972	972	1533929035
7989	972	972	1533929095
7990	972	868	1533929185
7991	972	972	1533929245
7992	972	972	1533929280
7993	972	972	1533929345
7994	972	972	1533929395
7995	972	972	1533929417
7996	971	866	1533929514
7997	970	970	1533929574
7998	970	970	1533929634
7999	970	970	1533929694
8000	970	970	1533929754
8001	966.5	859	1533929844
8002	963	963	1533929904
8003	963	963	1533929964
8004	963	963	1533930024
8005	963	963	1533930084
8006	961.5	856	1533930173
8007	960	960	1533930233
8008	965	965	1533930275
8009	965	965	1533930284
8010	966	966	1533930344
8011	961	855	1533930503
8012	956	956	1533930563
8013	956	956	1533930623
8014	956	956	1533930683
8015	956	956	1533930743
8016	956	854	1533930832
8017	956	956	1533930892
8018	959	959	1533930952
8019	959	959	1533931012
8020	958	958	1533931072
8021	955	851	1533931162
8022	952	952	1533931222
8023	952	952	1533931282
8024	952	952	1533931342
8025	957	957	1533931402
8026	955	851	1533931491
8027	953	953	1533931551
8028	956	956	1533931611
8029	956	956	1533931671
8030	955	955	1533931731
8031	952.5	849	1533931820
8032	950	950	1533931880
8033	950	950	1533931940
8034	950	950	1533932000
8035	950	950	1533932060
8036	949.5	848	1533932150
8037	949	949	1533932210
8038	951	951	1533932270
8039	951	951	1533932330
8040	950	950	1533932390
8041	946.5	843	1533932479
8042	943	943	1533932539
8043	948	948	1533932599
8044	948	948	1533932659
8045	948	948	1533932719
8046	946	842	1533932809
8047	944	944	1533932869
8048	948	948	1533932929
8049	948	948	1533932989
8050	948	948	1533933049
8051	929	929	1533933138
8052	926	926	1533933198
8053	926	926	1533933258
8054	926	926	1533933318
8055	926	926	1533933378
8056	926	926	1533933468
8057	926	926	1533933528
8058	924	924	1533933588
8059	924	924	1533933648
8060	924	924	1533933708
8061	924	924	1533933797
8062	924	924	1533933857
8063	924	924	1533933862
8064	924	924	1533933922
8065	924	924	1533933982
8066	924	924	1533934042
8067	922	922	1533934127
8068	922	922	1533934141
8069	922	922	1533934152
8070	922	922	1533934212
8071	922	922	1533934272
8072	922	922	1533934332
8073	922	922	1533934456
8074	922	922	1533934516
8075	922	922	1533934576
8076	922	922	1533934636
8077	922	922	1533934696
8078	920	920	1533934703
8079	920	920	1533934785
8080	920	920	1533934845
8081	920	920	1533934905
8082	918	918	1533934965
8083	918	918	1533935025
8084	918	918	1533935115
8085	918	918	1533935175
8086	918	918	1533935235
8087	916	916	1533935295
8088	916	916	1533935355
8089	916	916	1533935444
8090	916	916	1533935504
8091	913	913	1533935624
8092	913	913	1533935656
8093	913	913	1533935663
8094	913	913	1533935679
8095	913	913	1533935684
8096	913	913	1533935774
8097	913	913	1533935834
8098	913	913	1533935894
8099	913	913	1533935954
8100	913	913	1533935976
8101	913	913	1533936074
8102	913	913	1533936091
8103	913	913	1533938791
8104	913	913	1533939404
8105	913	913	1533939734
8106	913	913	1533940065
8107	913	913	1533940393
8108	913	913	1533940724
8109	913	913	1533941053
8110	913	913	1533941382
8111	913	913	1533941710
8112	913	913	1533942040
8113	913	913	1533942370
8114	913	913	1533942699
8115	913	913	1533943028
8116	913	913	1533943358
8117	913	913	1533943687
8118	913	913	1533944018
8119	913	913	1533944346
8120	913	913	1533944675
8121	913	913	1533945005
8122	913	913	1533945334
8123	913	913	1533945664
8124	913	913	1533945993
8125	913	913	1533946323
8126	913	913	1533946652
8127	913	913	1533946982
8128	913	913	1533947311
8129	913	913	1533947640
8130	913	913	1533947970
8131	913	913	1533948299
8132	913	913	1533948629
8133	913	913	1533948958
8134	913	913	1533949290
8135	913	913	1533949617
8136	913	913	1533949947
8137	913	913	1533950276
8138	913	913	1533950606
8139	913	913	1533950935
8140	913	913	1533951264
8141	913	913	1533951594
8142	913	913	1533951923
8143	913	913	1533952253
8144	913	913	1533952582
8145	913	913	1533952912
8146	913	913	1533953241
8147	913	913	1533953571
8148	913	913	1533953900
8149	913	913	1533954229
8150	913	913	1533954559
8151	913	913	1533954888
8152	913	913	1533955218
8153	913	913	1533955877
8154	913	913	1533956206
8155	913	913	1533956536
8156	913	913	1533956865
8157	913	913	1533957194
8158	913	913	1533957524
8159	913	913	1533957853
8160	913	913	1533958183
8161	913	913	1533958512
8162	913	913	1533958842
8163	913	913	1533959171
8164	913	913	1533959501
8165	913	913	1533959830
8166	913	913	1533960160
8167	913	913	1533960489
8168	913	913	1533960818
8169	913	913	1533961148
8170	913	913	1533961479
8171	913	913	1533961807
8172	913	913	1533962136
